income,derived_consumption,year_2018,year_2019,year_2020,year_2021,year_2022,WfhCor_1,treatment_1,did_effect
1112.371231,7.416383907,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,35.94948128,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,58.80457764,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
613.092,18.08926246,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
624.44,84.42446043,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1699.24,36.73866091,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1592,2.290027093,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1946.692,364.6992622,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
230.79,60.87855297,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
467.73,325.9213759,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1139.65,40.07645194,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1299.33,64.18576795,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1038,39.87085533,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
777.53,46.26015275,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1595.34,3.086544281,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1267.1,158.6968277,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
843.43,6.481677611,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1227.97,22.16365679,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2064.71,70.81093512,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1066.32,32.52782389,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,1323.718837,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1334.15,341.627543,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1455.460154,65.1893109,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
492.772,31.00215381,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1633.592,50.59464436,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1171.262,46.48035418,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1030.53,119.5815746,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1258.08,29.53035002,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
723.63,15.64782523,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
522.81,27.33235176,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1168.47,70.67815847,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1311.01,28.45941304,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
891.11,9.435760579,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1064.64,33.42921558,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
794.01,125.5580211,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2157.35,74.59948636,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
953.43,54.27043998,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1112.22,73.18464398,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
570.732,71.1851773,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1887.78,16.51074263,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
564.73,14.74508623,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
667.7,71.52118197,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
794.65,23.30379579,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1045.708154,175.9029732,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
18.51,36.30630631,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1128.9,47.14989059,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1421.07,532.6964561,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
651.91,78.37696677,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
991.082,552.9465689,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2291.71,750.4038951,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,114.203072,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
343.47,211.9530628,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1348.73,65,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
773.42,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1047.12,49.98758073,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1285.14,23.71894728,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
735.442,98.44517185,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
623.11,21.34071341,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2453.72,149.6262775,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
442.99,14.23814165,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1093.11,86.35364635,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1601.85,26.53382965,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
222.75,7.194193411,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1557.87,4.021024967,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1104.12,127.1099744,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
770.45,18.38653032,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1421.73,29.25468314,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
453.352,38.75315922,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1037.932,62.16923925,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
884.26,47.56747159,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
863.12,26.62849873,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
468.72,43.03161894,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
728.82,20795.05119,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1084.33,40.36075368,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1856.86,54.02655506,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
657.98,22.97230639,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1106.65,35.92361172,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
957.77,10.81121607,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1834.76,134.5340165,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
961.6,13.86366912,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
787.5,10.67646054,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2000.56,19.97688379,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
392.9,26.89641109,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2453.72,89.30242157,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
772.86,40.05147754,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1845.69,85.47225081,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1519.17,12.21303949,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
432.14,752.7586207,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
582.9212308,40.47538962,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1142.4,318.0739707,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2453.72,91.24685139,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1068.12,12.07529844,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
636.49,128.2154543,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
706.972,33.90150324,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1027.88,15.1349931,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
244.97,8.348110763,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1381.97,95.76217584,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1039.27,35.34725181,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1813.54,95.87139204,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
917.78,141.9087137,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
861.93,36.2959285,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
482.54,15.91754938,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2022.1,61.55868994,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1383.55,25.92169103,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1214.04,48.62686567,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1030.33,32.00589971,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
801.66,631.5789474,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1413.37,552.4052478,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
316.6,659.9840298,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1070.04,78.93418552,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1743.22,95.25348059,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
518.11,40.04990643,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1303.542,780.726201,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1034.96,73.60028666,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1003.73,50.9371814,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
737.872,28.9710655,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
912.92,408,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1343.36,113.0376102,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
756.54,44.93056877,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
903.85,108.9465649,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
859.46,98.82646325,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1496.2,11.52683549,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
519.88,251.2326497,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2095.46,66.63273097,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1308.96,119.9047964,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1174.17,21.31594155,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1135.39,416.2784374,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
475.07,5.55353902,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1364.04,385.8237167,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
646.21,36.4875191,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
842.83,148.5481208,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1434.12,48.20249053,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2450.24,382.5015873,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
319.47,30.40861941,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
759.99,105.3084112,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
587.03,22.28307376,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2453.72,228.2406059,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2453.72,111.7236798,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
695.43,193.3738426,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
747.38,39.25690021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1933.75,4.044676492,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
869.87,114.8313752,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1812.222,133.8101021,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2372.27,14.02202478,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
851.45,35.70750237,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
587.32,24.3828837,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1075.16,49.7505231,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1775.99,2.270724598,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
973.63,162.7991947,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
234.54,83.85188995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
902.604,130.8234289,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1519.31,37.45957071,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
892.91,376.9575501,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1221.43,7.71219302,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
417.64,116.6381523,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
831.61,19.85905567,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
491.81,6.427896229,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1611.01,50.80517546,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1216.06,22.98429319,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2063.43,400.1705999,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1662.818154,18.58233595,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
605.5,155.6175047,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2206.12,208.0722002,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1103.528154,92.03319971,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
628.93,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2117.12,19.73240928,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1614.15,29.65555098,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
828.692,56.31288827,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1158.85,22.59759336,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1283.75,16.44953052,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
505.41,6.277989016,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1963.77,63.31948126,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
419.84,134.5814258,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1527.630154,88.45466553,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1538.57,4.868928916,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1471.29,521.1430997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1701.41,24.45039189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
874.26,42.12482577,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1188.87,60.06749916,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
906.2381538,14.64454255,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
848.98,27.964168,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
858.11,129.0799049,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
658.474,5.560636547,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
474.272,9.989751335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
510.64,98.03079126,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1262.71,12.49234538,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
740.12,234.7949081,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2205.74,159.0806114,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2134.54,51.60210426,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
811.92,41.50160738,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
925.61,38.64929947,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
517.26,26.43338954,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1149.87,22.1107628,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
869.98,51.99360542,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1066.68,312.2893838,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1323.82,2017.192621,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1674.89,48.27235772,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
167.13,66.14351468,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
439.91,33.69175627,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1165.51,123.1904906,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2307.89,35.97883598,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
925.21,9.539587216,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2241.55,124.7018737,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1413.79,53.77738756,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1897.62,313.1753174,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1152.45,23.9432274,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
910.54,38.40509595,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
726.05,58.33417979,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
868.002,9.840562999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1170.12,57.53497347,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
969.89,35.37135019,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1338.58,14.64397163,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1579.85,166.0425727,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1857.96,68.1652559,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1564.634,136.7157569,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
846.88,173.3294064,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1744.16,198.6075114,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
999.31,97.94107206,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
594.05,11.98975235,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1338.49,82.65405143,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
515.5,133.325228,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1962.52,11.62855549,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
650.85,112.8954986,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1438.25,119.6442457,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
788.8,101.8408343,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1249.6,39.64427343,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
722.82,40.5034085,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1464.33,31.74422141,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1571.64,7.41987549,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
946.64,21.66371681,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
447.23,110.1741884,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1348.36,36.18322372,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1023.5,40.49269196,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1310.18,28.98755136,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1116.13,8.9976657,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2014.66,13.09090909,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
912.69,19.34206183,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1513.16,138.9414745,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1179.192,68.09701493,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
413.5,120.5727204,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1154.24,104.9188626,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1446.992,72.14505864,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
631.54,44.43569554,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
750.98,152.2389021,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1165.24,270.2145823,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1440.21,46.48294762,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
2081.322,395.3485237,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
827.59,104.1084286,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
470.71,12.0259383,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1571.85,36.80977026,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
424.24,102.7701795,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
726.46,12.69832645,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2243.57,407.8759673,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1427.43,30.34117768,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1129.35,259.0319458,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
702.74,42.63431542,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
886.39,75.26910601,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1580.3,83.84942717,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1730.6,82.36827103,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1406.6,80.67754078,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
531.552,88.38101884,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
965.66,119.7068621,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
634.69,47.62849116,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1004.94,27.77188585,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1133.77,48.12774207,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
534.05,53.07892454,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
420.342,12.13095586,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
937.94,44.89071814,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2349.22,134.2362046,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1751.03,13.41829085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1766.1,78.79702636,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
1254.82,7.177861055,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
527.12,86.26391097,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
591.47,18.02133137,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1250.04,3.320267466,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
